text,favorite_count,retweet_count,reply_count,quote_count,text_clean,text_processed,label,label_encoded
Peresmian SPPG Suruhwadang dukung program Makan Bergizi Gratis bagi generasi emas Indonesia 2045. #TNI #Gizi #MBG Simak selengkapnya disini https://t.co/frPN57PH09 https://t.co/Tu3L1ABPo1,0.0,0.0,0.0,0.0,peresmian sppg suruhwadang dukung program makan bergizi gratis bagi generasi emas indonesia tni gizi mbg simak selengkapnya disini,peresmian sppg suruhwadang dukung program makan bergizi gratis generasi emas indonesia tni gizi mbg simak selengkapnya,positif,2
Dukung Program Makan Bergizi Gratis #MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/wT1RK3x1BS,0.0,0.0,0.0,0.0,dukung program makan bergizi gratis makanbergizigratis generasisehat indonesiaemas,dukung program makan bergizi gratis makanbergizigratis generasisehat indonesiaemas,positif,2
Senator Riau Apresiasi Program Makan Bergizi Gratis di Rohil Berjalan Baik dan Tepat Sasaran https://t.co/zjO1WX4J4M,0.0,0.0,0.0,0.0,senator riau apresiasi program makan bergizi gratis di rohil berjalan baik dan tepat sasaran,senator riau apresiasi program makan bergizi gratis rohil berjalan sasaran,positif,2
day one di cut off temen karena aku ga suka program makan gratis wkk,0.0,0.0,0.0,0.0,day one di cut off temen karena aku ga suka program makan gratis wkk,day one cut off temen suka program makan gratis wkk,positif,2
Program Makan Bergizi Gratis di Cinere Depok kini memungkinkan siswa memilih menu makanan lewat DM Instagram ke SPPG Cinere sambil tetap memperhatikan Angka Kecukupan Gizi (AKG). https://t.co/U9NUzGsBJC,1.0,0.0,0.25,0.0,program makan bergizi gratis di cinere depok kini memungkinkan siswa memilih menu makanan lewat dm instagram ke sppg cinere sambil tetap memperhatikan angka kecukupan gizi akg,program makan bergizi gratis cinere depok siswa memilih menu makanan instagram sppg cinere memperhatikan angka kecukupan gizi akg,positif,2
 BPJPH Pastikan Nampan MBG Aman &amp; Halal Kepala BPJPH Ahmad Haikal Hasan (Babe Haikal) menegaskan bahwa nampan pada program Makan Bergizi Gratis (MBG) tidak mengandung minyak babi. Kami sudah melakukan uji laboratorium. Hasilnya nampan MBG yang digunakan di Indonesia bersih https://t.co/X7DQzeNht6,0.25,0.0,0.0,0.0,bpjph pastikan nampan mbg aman amp halal kepala bpjph ahmad haikal hasan babe haikal menegaskan bahwa nampan pada program makan bergizi gratis mbg tidak mengandung minyak babi kami sudah melakukan uji laboratorium hasilnya nampan mbg yang digunakan di indonesia bersih,bpjph pastikan nampan mbg aman amp halal kepala bpjph ahmad haikal hasan babe haikal nampan program makan bergizi gratis mbg mengandung minyak babi uji laboratorium hasilnya nampan mbg indonesia bersih,positif,2
Polda Metro Jaya menyelidiki keterkaitan antara Bjorka milik WFT dengan Bjorka yang mengancam akan membocorkan data program Makan Bergizi Gratis (MBG) dan Polri. #Kriminalitas #AdadiKompas https://t.co/Lqilgfe3xb,0.0,0.0,0.0,0.0,polda metro jaya menyelidiki keterkaitan antara bjorka milik wft dengan bjorka yang mengancam akan membocorkan data program makan bergizi gratis mbg dan polri kriminalitas adadikompas,polda metro jaya menyelidiki keterkaitan bjorka milik wft bjorka mengancam membocorkan data program makan bergizi gratis mbg polri kriminalitas adadikompas,positif,2
Dalam upaya memastikan kesehatan dan kecukupan gizi siswa. Personel Polsek Cempaka melakukan pemantauan terhadap program Makan Bergizi Gratis yang dilaksanakan di SMPN 3 Banjarbaru Kec. Cempaka Kota Banjarbaru. Senin (6/10). . #polresbanjarbaru #makanbergizigratis https://t.co/AMeWZMO1sR,0.0,0.0,0.0,0.0,dalam upaya memastikan kesehatan dan kecukupan gizi siswa personel polsek cempaka melakukan pemantauan terhadap program makan bergizi gratis yang dilaksanakan di smpn banjarbaru kec cempaka kota banjarbaru senin polresbanjarbaru makanbergizigratis,upaya kesehatan kecukupan gizi siswa personel polsek cempaka pemantauan program makan bergizi gratis dilaksanakan smpn banjarbaru kec cempaka kota banjarbaru senin polresbanjarbaru makanbergizigratis,positif,2
Kapolres Kepulauan Aru Laksanakan Survei Dan Langsung Ke Lokasi Program Makan Bergizi Gratis (MBG) Untuk Memastikan Kebersihan. https://t.co/UdA2i5CRUh,0.0,0.0,0.0,0.0,kapolres kepulauan aru laksanakan survei dan langsung ke lokasi program makan bergizi gratis mbg untuk memastikan kebersihan,kapolres kepulauan aru laksanakan survei langsung lokasi program makan bergizi gratis mbg kebersihan,positif,2
Program Makan Bergizi Gratis (MBG): Investasi Strategis Menuju Generasi Emas 2045 https://t.co/2PKsbvOiJJ @AidilAKBAR,0.0,0.0,0.0,0.0,program makan bergizi gratis mbg investasi strategis menuju generasi emas,program makan bergizi gratis mbg investasi strategis generasi emas,positif,2
Demi memastikan program Makan Bergizi Gratis (MBG) berjalan aman dan higienis Satuan Pelayanan Pemenuhan Gizi (SPPG) Polri menerapkan standar sanitasi berlapis dengan pengawasan ketat. https://t.co/Hu6ZFToVdR,0.0,0.0,0.0,0.0,demi memastikan program makan bergizi gratis mbg berjalan aman dan higienis satuan pelayanan pemenuhan gizi sppg polri menerapkan standar sanitasi berlapis dengan pengawasan ketat,program makan bergizi gratis mbg berjalan aman higienis satuan pelayanan pemenuhan gizi sppg polri menerapkan standar sanitasi berlapis pengawasan ketat,positif,2
[KRITIK MENU HINGGA KASUS KERACUNAN PROGRAM MAKAN BERGIZI GRATIS (MBG) JADI SOROTAN] Salam Nusantara ! Program Makan Bergizi Gratis (MBG) kembali jadi sorotan publik. Dari kritik soal menu yang belum mencerminkan pangan lokal hingga kasus dugaan keracunan massal https://t.co/jxODoxbbLf,1.0,0.0,1.0,0.0,kritik menu hingga kasus keracunan program makan bergizi gratis mbg jadi sorotan salam nusantara program makan bergizi gratis mbg kembali jadi sorotan publik dari kritik soal menu yang belum mencerminkan pangan lokal hingga kasus dugaan keracunan massal,kritik menu keracunan program makan bergizi gratis mbg sorotan salam nusantara program makan bergizi gratis mbg sorotan publik kritik menu mencerminkan pangan lokal dugaan keracunan massal,positif,2
program makan gratis pas ulangan di ugm itu kapan deh?,0.0,0.0,0.5,0.0,program makan gratis pas ulangan di ugm itu kapan deh,program makan gratis pas ulangan ugm deh,positif,2
Pemerintah sudah bebenah program Makan Bergizi Gratis (MBG) harus tetap dilanjutkan untuk kebaikan generasi penerus bangsa. https://t.co/a46Raqv5Pn,0.0,0.0,0.0,0.0,pemerintah sudah bebenah program makan bergizi gratis mbg harus tetap dilanjutkan untuk kebaikan generasi penerus bangsa,pemerintah bebenah program makan bergizi gratis mbg dilanjutkan kebaikan generasi penerus bangsa,positif,2
Menkes RI hadiri Raker bersama DPR RI BGN BPOM dan Menteri Kependudukan dan Pembangunan Keluarga pada Rabu (1/10) untuk membahas soal program Makan Bergizi Gratis. #detikfinance #Menkes #Budi #BPOM https://t.co/LTxfIpe2RV,0.0,0.0,0.25,0.0,menkes ri hadiri raker bersama dpr ri bgn bpom dan menteri kependudukan dan pembangunan keluarga pada rabu untuk membahas soal program makan bergizi gratis detikfinance menkes budi bpom,menkes hadiri raker dpr bgn bpom menteri kependudukan pembangunan keluarga rabu membahas program makan bergizi gratis detikfinance menkes budi bpom,positif,2
Program Makan Bergizi Gratis (MBG) terus diperbaiki! #KomitmenPemerintahJagaMBG https://t.co/tvJLLi9Dih,0.25,0.0,0.0,0.0,program makan bergizi gratis mbg terus diperbaiki komitmenpemerintahjagambg,program makan bergizi gratis mbg diperbaiki komitmenpemerintahjagambg,positif,2
Program Makan Bergizi Gratis menjadi langkah nyata pemerintah dalam membangun generasi muda Indonesia yang unggul terutama di Papua. Sehat gizinya kuat semangatnya. https://t.co/uAkqJDbwb7,0.0,0.0,0.0,0.0,program makan bergizi gratis menjadi langkah nyata pemerintah dalam membangun generasi muda indonesia yang unggul terutama di papua sehat gizinya kuat semangatnya,program makan bergizi gratis langkah nyata pemerintah membangun generasi muda indonesia unggul papua sehat gizinya kuat semangatnya,positif,2
Rencana Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa untuk memangkas anggaran program Makan Bergizi Gratis (MBG) menjadi sorotan publik. https://t.co/G44nkGhd8X,0.0,0.0,0.25,0.0,rencana menteri keuangan menkeu purbaya yudhi sadewa untuk memangkas anggaran program makan bergizi gratis mbg menjadi sorotan publik,rencana menteri keuangan menkeu purbaya yudhi sadewa memangkas anggaran program makan bergizi gratis mbg sorotan publik,positif,2
Komisi III DPR RI mengapresiasi langkah Polri dalam menyukseskan program Makan Bergizi Gratis (MBG) melalui pengelolaan Sentra Pelayanan Pemenuhan Gizi (SPPG). Ketua Komisi III Habiburokhman S.H. M.H. menilai keterlibatan Polri menunjukkan https://t.co/6XcU7VRLTj,0.0,0.0,0.25,0.0,komisi iii dpr ri mengapresiasi langkah polri dalam menyukseskan program makan bergizi gratis mbg melalui pengelolaan sentra pelayanan pemenuhan gizi sppg ketua komisi iii habiburokhman sh mh menilai keterlibatan polri menunjukkan,komisi iii dpr mengapresiasi langkah polri menyukseskan program makan bergizi gratis mbg pengelolaan sentra pelayanan pemenuhan gizi sppg ketua komisi iii habiburokhman menilai keterlibatan polri,positif,2
Pelaksanaan Program (MBG) Makan Bergizi Gratis dr dapur MBG Ds. Pasirlaja Kec. Sukaraja Kab. Bogor Sbb : a. SMKN I Cibinong : 1.878 orang b. SMKN 2 Cibinong : 852 orang c. MI Hidayatul Khoiriyah Pasirlaja : 210 orang Total Jumlah siswa /i : 2.940 orang https://t.co/3fedjDOLOF,0.0,0.0,0.0,0.0,pelaksanaan program mbg makan bergizi gratis dr dapur mbg ds pasirlaja kec sukaraja kab bogor sbb a smkn i cibinong orang b smkn cibinong orang c mi hidayatul khoiriyah pasirlaja orang total jumlah siswa i orang,pelaksanaan program mbg makan bergizi gratis dapur mbg pasirlaja kec sukaraja kab bogor sbb smkn cibinong orang smkn cibinong orang hidayatul khoiriyah pasirlaja orang total siswa orang,positif,2
Bhabinkamtibmas Polsek Tagulandang - Polres Kepulauan Sitaro. Melaksanakan Monitoring Kegiatan Penyaluran Program Makan Bergizi Gratis (MBG) di wilayah Kecamatan Tagulandang. #monitoringMBG #polsektagulandang #polreskepulauansitaro https://t.co/qpa3fzQpcT,0.0,0.0,0.0,0.0,bhabinkamtibmas polsek tagulandang polres kepulauan sitaro melaksanakan monitoring kegiatan penyaluran program makan bergizi gratis mbg di wilayah kecamatan tagulandang monitoringmbg polsektagulandang polreskepulauansitaro,bhabinkamtibmas polsek tagulandang polres kepulauan sitaro melaksanakan monitoring kegiatan penyaluran program makan bergizi gratis mbg wilayah kecamatan tagulandang monitoringmbg polsektagulandang polreskepulauansitaro,positif,2
Menkeu Purbaya Yudhi Sadewa tegaskan siap memangkas anggaran Makan Bergizi Gratis (MBG) jika penyerapan dana tak maksimal hingga akhir Oktober. Meski Luhut Pandjaitan menilai program berjalan baik Purbaya bersikukuh langkah efisiensi harus dijalankan. https://t.co/iaTcnvRMPN,0.0,0.0,0.0,0.0,menkeu purbaya yudhi sadewa tegaskan siap memangkas anggaran makan bergizi gratis mbg jika penyerapan dana tak maksimal hingga akhir oktober meski luhut pandjaitan menilai program berjalan baik purbaya bersikukuh langkah efisiensi harus dijalankan,menkeu purbaya yudhi sadewa tegaskan memangkas anggaran makan bergizi gratis mbg penyerapan dana maksimal oktober luhut pandjaitan menilai program berjalan purbaya bersikukuh langkah efisiensi dijalankan,positif,2
Ketua DPD Partai Gerindra Jawa Tengah Sudaryono menginstruksikan seluruh kader untuk aktif mengawal program Makan Bergizi Gratis (MBG). https://t.co/kTgQyfokPd,0.0,0.0,0.0,0.0,ketua dpd partai gerindra jawa tengah sudaryono menginstruksikan seluruh kader untuk aktif mengawal program makan bergizi gratis mbg,ketua dpd partai gerindra jawa sudaryono menginstruksikan kader aktif mengawal program makan bergizi gratis mbg,positif,2
ANTARA - ANTARA - Program makan bergizi gratis di SPPG Cinere Depok siswa bisa pilih menu sesuai AKG https://t.co/BWRBE1Otz7 https://t.co/GmboEXHzNq,0.0,0.0,0.0,0.0,antara antara program makan bergizi gratis di sppg cinere depok siswa bisa pilih menu sesuai akg,program makan bergizi gratis sppg cinere depok siswa pilih menu sesuai akg,positif,2
Tapi banyak juga guru yang suka dengan program makan gratis,0.25,0.0,0.25,0.0,tapi banyak juga guru yang suka dengan program makan gratis,guru suka program makan gratis,positif,2
Bulog Cabang Mojokerto berkomitmen penuh dalam mendukung program Pemerintah yaitu Makan Bergizi Gratis (MBG) terutama di wilayah kerja Bulog Mojokerto. https://t.co/eUxTUaCBez,0.0,0.0,0.0,0.0,bulog cabang mojokerto berkomitmen penuh dalam mendukung program pemerintah yaitu makan bergizi gratis mbg terutama di wilayah kerja bulog mojokerto,bulog cabang mojokerto berkomitmen penuh mendukung program pemerintah makan bergizi gratis mbg wilayah kerja bulog mojokerto,positif,2
Program makan sehat gratis segera punya dasar hukum yang kuat lewat Perpres Tata Kelola #LanjutkanMBG https://t.co/MPr2ryiXu2,0.0,0.0,0.0,0.0,program makan sehat gratis segera punya dasar hukum yang kuat lewat perpres tata kelola lanjutkanmbg,program makan sehat gratis dasar hukum kuat perpres tata kelola lanjutkanmbg,positif,2
Dalam upaya peningkatan gizi Perum BULOG Kantor Cabang Ponorogo siap mendukung program pemerintah MBG (Makan Bergizi Gratis). Upaya ini sebagai bagian dari komitmen BULOG untuk mendukung ketahanan pangan sekaligus memastikan distribusi pangan berjalan https://t.co/5iCKLunVtp,0.0,0.0,0.0,0.0,dalam upaya peningkatan gizi perum bulog kantor cabang ponorogo siap mendukung program pemerintah mbg makan bergizi gratis upaya ini sebagai bagian dari komitmen bulog untuk mendukung ketahanan pangan sekaligus memastikan distribusi pangan berjalan,upaya peningkatan gizi perum bulog kantor cabang ponorogo mendukung program pemerintah mbg makan bergizi gratis upaya komitmen bulog mendukung ketahanan pangan distribusi pangan berjalan,positif,2
BULOG Hadir Pasok Pangan Untuk MBG Salah satu program unggulan pemerintah adalah Makan Bergizi Gratis (MBG). Perum BULOG Kantor Cabang Madura turut serta hadir dan berkontribusi dalam menyukseskan Program Makan Bergizi Gratis (MBG) https://t.co/FKwICUe1nj,0.0,0.0,0.0,0.0,bulog hadir pasok pangan untuk mbg salah satu program unggulan pemerintah adalah makan bergizi gratis mbg perum bulog kantor cabang madura turut serta hadir dan berkontribusi dalam menyukseskan program makan bergizi gratis mbg,bulog hadir pasok pangan mbg salah program unggulan pemerintah makan bergizi gratis mbg perum bulog kantor cabang madura hadir berkontribusi menyukseskan program makan bergizi gratis mbg,positif,2
Perpres Tata Kelola MBG siap jadi guideline biar program makan bergizi gratis makin sukses #LanjutkanMBG https://t.co/84tYvkm88o,0.0,0.0,0.0,0.0,perpres tata kelola mbg siap jadi guideline biar program makan bergizi gratis makin sukses lanjutkanmbg,perpres tata kelola mbg guideline biar program makan bergizi gratis sukses lanjutkanmbg,positif,2
Program makan gratis bakal tambah aman dan jelas aturannya Perpres Tata Kelola MBG siap diluncurkan minggu ini #LanjutkanMBG https://t.co/uqHH3D7OQU,0.0,0.0,0.0,0.0,program makan gratis bakal tambah aman dan jelas aturannya perpres tata kelola mbg siap diluncurkan minggu ini lanjutkanmbg,program makan gratis aman aturannya perpres tata kelola mbg diluncurkan minggu lanjutkanmbg,positif,2
Menteri Sekretaris Negara Prasetyo Hadi mengatakan penyusunan Peraturan Presiden tentang Tata Kelola Program Makan Bergizi Gratis (Perpres MBG) sudah hampir rampung dan kini memang memasuki tahap penyempurnaan lintas kementerian. #SmartNews @kompascom https://t.co/2FnyoCjKer,0.0,0.0,0.0,0.0,menteri sekretaris negara prasetyo hadi mengatakan penyusunan peraturan presiden tentang tata kelola program makan bergizi gratis perpres mbg sudah hampir rampung dan kini memang memasuki tahap penyempurnaan lintas kementerian smartnews,menteri sekretaris negara prasetyo hadi penyusunan peraturan presiden tata kelola program makan bergizi gratis perpres mbg rampung memasuki tahap penyempurnaan lintas kementerian smartnews,positif,2
Lewat Program Makan Bergizi Gratis petani nelayan dan UMKM lokal ikut sejahtera. Bukan sekadar makan tapi menggerakkan ekonomi desa! #MBGUntukRakyat #EkonomiLokal #GiziNasional https://t.co/6TsusrpFLG,0.25,0.0,0.25,0.0,lewat program makan bergizi gratis petani nelayan dan umkm lokal ikut sejahtera bukan sekadar makan tapi menggerakkan ekonomi desa mbguntukrakyat ekonomilokal gizinasional,program makan bergizi gratis petani nelayan umkm lokal sejahtera makan menggerakkan ekonomi desa mbguntukrakyat ekonomilokal gizinasional,positif,2
Pelaksanaan Program Makan Bergizi Gratis makin mudah dipantau setelah Perpres Tata Kelola MBG terbit #LanjutkanMBG https://t.co/O9PwvgpUEi,0.0,0.0,0.0,0.0,pelaksanaan program makan bergizi gratis makin mudah dipantau setelah perpres tata kelola mbg terbit lanjutkanmbg,pelaksanaan program makan bergizi gratis mudah dipantau perpres tata kelola mbg terbit lanjutkanmbg,positif,2
Program Makan Bergizi Gratis bakal didukung aturan jelas lewat Perpres Tata Kelola MBG minggu ini #LanjutkanMBG https://t.co/H4nzmkPcUu,0.0,0.0,0.0,0.0,program makan bergizi gratis bakal didukung aturan jelas lewat perpres tata kelola mbg minggu ini lanjutkanmbg,program makan bergizi gratis didukung aturan perpres tata kelola mbg minggu lanjutkanmbg,positif,2
Program makan gratis makin terlindungi dengan Perpres Tata Kelola MBG yang jadi dasar bersama #LanjutkanMBG https://t.co/FoAFXbcsw6,0.0,0.0,0.0,0.0,program makan gratis makin terlindungi dengan perpres tata kelola mbg yang jadi dasar bersama lanjutkanmbg,program makan gratis terlindungi perpres tata kelola mbg dasar lanjutkanmbg,positif,2
